frame_id,filename,objects
76468,a62bd0ad65384a18,"[{'class_name': 'Building', 'realtive_size': 1.139238853368, 'confidence_val': 0.762142}]"
76471,a62ea6d9b307d2c7,"[{'class_name': 'Building', 'realtive_size': 1.201402420031, 'confidence_val': 0.785188}]"
76518,a64a3837adea804a,"[{'class_name': 'Building', 'realtive_size': 0.870210604515, 'confidence_val': 0.454521}, {'class_name': 'Clothing', 'realtive_size': 0.035374544909, 'confidence_val': 0.336573}, {'class_name': 'Person', 'realtive_size': 0.054277417652, 'confidence_val': 0.60222}]"
76529,a65150c18a828658,"[{'class_name': 'Building', 'realtive_size': 1.2307505884660002, 'confidence_val': 0.448884}]"
76536,a652fa468857ef4b,"[{'class_name': 'Building', 'realtive_size': 0.19258583832800003, 'confidence_val': 0.352378}]"
76539,a6542f742313b278,"[{'class_name': 'Land vehicle', 'realtive_size': 0.04597826680000001, 'confidence_val': 0.353167}, {'class_name': 'Vehicle', 'realtive_size': 0.04597826680000001, 'confidence_val': 0.510299}, {'class_name': 'Car', 'realtive_size': 0.04597826680000001, 'confidence_val': 0.328737}, {'class_name': 'Building', 'realtive_size': 0.6248272283359999, 'confidence_val': 0.356088}, {'class_name': 'Land vehicle', 'realtive_size': 0.03259725888, 'confidence_val': 0.265205}, {'class_name': 'Vehicle', 'realtive_size': 0.03259725888, 'confidence_val': 0.425112}, {'class_name': 'Vehicle', 'realtive_size': 0.039890683122000004, 'confidence_val': 0.361154}]"
76552,a659d1489608e4f8,"[{'class_name': 'Furniture', 'realtive_size': 0.023890828415999998, 'confidence_val': 0.306672}, {'class_name': 'Furniture', 'realtive_size': 0.02375046429, 'confidence_val': 0.250753}, {'class_name': 'Building', 'realtive_size': 1.242678852576, 'confidence_val': 0.469438}]"
76553,a65aa12018a59e31,"[{'class_name': 'Plant', 'realtive_size': 1.1103097233600001, 'confidence_val': 0.80187}, {'class_name': 'Tree', 'realtive_size': 1.1103097233600001, 'confidence_val': 0.259006}, {'class_name': 'Building', 'realtive_size': 1.1103097233600001, 'confidence_val': 0.318367}]"
76558,a65c1aeccc72fe65,"[{'class_name': 'Building', 'realtive_size': 0.374302423475, 'confidence_val': 0.493802}, {'class_name': 'Building', 'realtive_size': 0.359431953408, 'confidence_val': 0.443138}]"
76560,a65db6a386efb138,"[{'class_name': 'Building', 'realtive_size': 0.09698647332, 'confidence_val': 0.290255}, {'class_name': 'Plant', 'realtive_size': 0.09411114282600001, 'confidence_val': 0.673892}, {'class_name': 'Tree', 'realtive_size': 0.09411114282600001, 'confidence_val': 0.329097}]"
76565,a660a0bd8c580cea,"[{'class_name': 'Building', 'realtive_size': 0.80976825952, 'confidence_val': 0.264912}]"
76580,a6667abf600bd2c0,"[{'class_name': 'Building', 'realtive_size': 0.12934329420000001, 'confidence_val': 0.604545}]"
76581,a666b79994e54343,"[{'class_name': 'Building', 'realtive_size': 0.97713298685, 'confidence_val': 0.768594}]"
76596,a66f091b8eb0fb17,"[{'class_name': 'Land vehicle', 'realtive_size': 0.05625301884799999, 'confidence_val': 0.642148}, {'class_name': 'Vehicle', 'realtive_size': 0.05625301884799999, 'confidence_val': 0.871159}, {'class_name': 'Car', 'realtive_size': 0.05625301884799999, 'confidence_val': 0.574899}, {'class_name': 'Land vehicle', 'realtive_size': 0.052215880420000006, 'confidence_val': 0.455241}, {'class_name': 'Vehicle', 'realtive_size': 0.052215880420000006, 'confidence_val': 0.63914}, {'class_name': 'Car', 'realtive_size': 0.052215880420000006, 'confidence_val': 0.425635}, {'class_name': 'Building', 'realtive_size': 0.85705946284, 'confidence_val': 0.679448}, {'class_name': 'Vehicle', 'realtive_size': 0.003003024024, 'confidence_val': 0.256849}, {'class_name': 'Plant', 'realtive_size': 0.116142815675, 'confidence_val': 0.257933}]"
76598,a66f30dded4adece,"[{'class_name': 'Human face', 'realtive_size': 0.084624578904, 'confidence_val': 0.409576}, {'class_name': 'Person', 'realtive_size': 0.9200808742500001, 'confidence_val': 0.611157}, {'class_name': 'Sculpture', 'realtive_size': 0.9200808742500001, 'confidence_val': 0.838017}]"
76599,a66f65709cf635d7,"[{'class_name': 'Building', 'realtive_size': 0.088301789506, 'confidence_val': 0.283649}]"
76610,a674534a854999cf,"[{'class_name': 'Building', 'realtive_size': 1.080377185185, 'confidence_val': 0.264558}]"
76611,a675e07ac90cee91,"[{'class_name': 'Building', 'realtive_size': 0.507299026553, 'confidence_val': 0.27273}, {'class_name': 'Building', 'realtive_size': 0.033874590239999995, 'confidence_val': 0.25217}]"
76616,a679e71a7e63e6ba,"[{'class_name': 'Building', 'realtive_size': 0.913568454072, 'confidence_val': 0.552392}, {'class_name': 'Plant', 'realtive_size': 0.130264168728, 'confidence_val': 0.338954}]"
76621,a67d8341174066ea,"[{'class_name': 'Building', 'realtive_size': 1.10221254276, 'confidence_val': 0.340752}]"
76623,a67e1149ceaf557f,"[{'class_name': 'Building', 'realtive_size': 0.12469930209600001, 'confidence_val': 0.262139}]"
76629,a683c0c5a24f6633,"[{'class_name': 'Building', 'realtive_size': 1.0581113621120002, 'confidence_val': 0.25079}]"
76636,a685e0e6b7a5aa4a,"[{'class_name': 'Land vehicle', 'realtive_size': 0.039210684297999995, 'confidence_val': 0.533719}, {'class_name': 'Vehicle', 'realtive_size': 0.039210684297999995, 'confidence_val': 0.923839}, {'class_name': 'Car', 'realtive_size': 0.039210684297999995, 'confidence_val': 0.493004}, {'class_name': 'Building', 'realtive_size': 0.962871721413, 'confidence_val': 0.714904}, {'class_name': 'Wheel', 'realtive_size': 0.0034597479180000002, 'confidence_val': 0.301609}]"
76638,a68664a4139b049e,"[{'class_name': 'Building', 'realtive_size': 0.32390906946, 'confidence_val': 0.399433}, {'class_name': 'Land vehicle', 'realtive_size': 0.034877190100000004, 'confidence_val': 0.255475}, {'class_name': 'Vehicle', 'realtive_size': 0.034877190100000004, 'confidence_val': 0.704559}, {'class_name': 'Land vehicle', 'realtive_size': 0.0028209441119999997, 'confidence_val': 0.33423}, {'class_name': 'Vehicle', 'realtive_size': 0.0028209441119999997, 'confidence_val': 0.403649}, {'class_name': 'Vehicle', 'realtive_size': 0.004583651616, 'confidence_val': 0.271193}]"
76643,a68805785203ee41,"[{'class_name': 'Building', 'realtive_size': 0.490685956502, 'confidence_val': 0.488813}]"
76646,a688563a55e6f4be,"[{'class_name': 'Building', 'realtive_size': 0.358853649033, 'confidence_val': 0.317651}]"
76659,a6908214a539a1d4,"[{'class_name': 'Building', 'realtive_size': 0.144354667746, 'confidence_val': 0.574232}, {'class_name': 'Plant', 'realtive_size': 0.028532138276, 'confidence_val': 0.427898}, {'class_name': 'Tree', 'realtive_size': 0.028532138276, 'confidence_val': 0.290909}, {'class_name': 'Plant', 'realtive_size': 0.026433978662, 'confidence_val': 0.283015}]"
76663,a69181c5781650b5,"[{'class_name': 'Building', 'realtive_size': 0.73010120372, 'confidence_val': 0.460066}, {'class_name': 'Building', 'realtive_size': 0.153726067376, 'confidence_val': 0.314439}]"
76672,a693bda99ded338b,"[{'class_name': 'Building', 'realtive_size': 0.5746719556109999, 'confidence_val': 0.367527}, {'class_name': 'Building', 'realtive_size': 0.0676230379, 'confidence_val': 0.27355}]"
76696,a6a1f110f0b56518,"[{'class_name': 'Building', 'realtive_size': 0.191174397155, 'confidence_val': 0.317293}, {'class_name': 'Plant', 'realtive_size': 0.083515192812, 'confidence_val': 0.461861}, {'class_name': 'Tree', 'realtive_size': 0.083515192812, 'confidence_val': 0.350223}, {'class_name': 'Plant', 'realtive_size': 0.224332856283, 'confidence_val': 0.446417}, {'class_name': 'Tree', 'realtive_size': 0.224332856283, 'confidence_val': 0.324562}, {'class_name': 'Plant', 'realtive_size': 0.019148084803999998, 'confidence_val': 0.344702}, {'class_name': 'Tree', 'realtive_size': 0.019148084803999998, 'confidence_val': 0.318535}]"
76700,a6a30fa7763460cb,"[{'class_name': 'Person', 'realtive_size': 0.76271841198, 'confidence_val': 0.45653}, {'class_name': 'Sculpture', 'realtive_size': 0.76271841198, 'confidence_val': 0.81395}, {'class_name': 'Bust', 'realtive_size': 0.632451083394, 'confidence_val': 0.358832}]"
76704,a6a56b878665bfec,"[{'class_name': 'Building', 'realtive_size': 0.8662366556100001, 'confidence_val': 0.611173}]"
76716,a6ac7373083db5a7,"[{'class_name': 'Land vehicle', 'realtive_size': 0.06279914227700001, 'confidence_val': 0.665918}, {'class_name': 'Vehicle', 'realtive_size': 0.06279914227700001, 'confidence_val': 0.878372}, {'class_name': 'Car', 'realtive_size': 0.06279914227700001, 'confidence_val': 0.659226}, {'class_name': 'Land vehicle', 'realtive_size': 0.03217855754, 'confidence_val': 0.450094}, {'class_name': 'Car', 'realtive_size': 0.03217855754, 'confidence_val': 0.285897}, {'class_name': 'Building', 'realtive_size': 0.886975422308, 'confidence_val': 0.500388}, {'class_name': 'Vehicle', 'realtive_size': 0.03001853816, 'confidence_val': 0.763998}]"
76717,a6acc4724e815ebf,"[{'class_name': 'Building', 'realtive_size': 0.031793919096, 'confidence_val': 0.29231}, {'class_name': 'Wheel', 'realtive_size': 0.0036532665660000004, 'confidence_val': 0.285347}, {'class_name': 'Plant', 'realtive_size': 0.195531372765, 'confidence_val': 0.635069}, {'class_name': 'Tree', 'realtive_size': 0.195531372765, 'confidence_val': 0.451074}, {'class_name': 'Plant', 'realtive_size': 0.056257872, 'confidence_val': 0.338419}, {'class_name': 'Tree', 'realtive_size': 0.056257872, 'confidence_val': 0.303672}, {'class_name': 'Plant', 'realtive_size': 0.131892921552, 'confidence_val': 0.254533}]"
76724,a6b1229049b5b8b0,"[{'class_name': 'Building', 'realtive_size': 0.075243336345, 'confidence_val': 0.344778}, {'class_name': 'Building', 'realtive_size': 0.019233257513, 'confidence_val': 0.29964}, {'class_name': 'Plant', 'realtive_size': 0.1776939185, 'confidence_val': 0.401255}, {'class_name': 'Plant', 'realtive_size': 0.028534298310000004, 'confidence_val': 0.264148}]"
76735,a6bb90145b657388,"[{'class_name': 'Building', 'realtive_size': 0.418386850715, 'confidence_val': 0.555337}, {'class_name': 'Plant', 'realtive_size': 0.008651587074, 'confidence_val': 0.281465}]"
76739,a6bdfd17e7c91637,"[{'class_name': 'Building', 'realtive_size': 0.686790762812, 'confidence_val': 0.286137}, {'class_name': 'Vehicle', 'realtive_size': 0.018651754605, 'confidence_val': 0.398174}, {'class_name': 'Plant', 'realtive_size': 0.303616713024, 'confidence_val': 0.418583}]"
76741,a6bfd0ea454b573c,"[{'class_name': 'Building', 'realtive_size': 0.453714039557, 'confidence_val': 0.329449}, {'class_name': 'Plant', 'realtive_size': 0.38765809711599997, 'confidence_val': 0.376776}, {'class_name': 'Tree', 'realtive_size': 0.38765809711599997, 'confidence_val': 0.326892}, {'class_name': 'Plant', 'realtive_size': 0.34888463498600003, 'confidence_val': 0.286}, {'class_name': 'Tree', 'realtive_size': 0.34888463498600003, 'confidence_val': 0.264329}]"
76742,a6c03973d3f4e669,"[{'class_name': 'Building', 'realtive_size': 1.0559936086150001, 'confidence_val': 0.272737}]"
76749,a6c31100c6d81d40,"[{'class_name': 'Building', 'realtive_size': 0.95653832164, 'confidence_val': 0.636801}]"
76753,a6c409ef06b07c8b,"[{'class_name': 'Building', 'realtive_size': 0.08324864557500002, 'confidence_val': 0.471075}, {'class_name': 'Building', 'realtive_size': 0.080704090463, 'confidence_val': 0.360586}]"
76758,a6c59ce303ebf55b,"[{'class_name': 'Window', 'realtive_size': 0.064348585241, 'confidence_val': 0.255916}, {'class_name': 'Building', 'realtive_size': 0.659135498459, 'confidence_val': 0.657724}, {'class_name': 'Plant', 'realtive_size': 0.693657362457, 'confidence_val': 0.451069}, {'class_name': 'Tree', 'realtive_size': 0.693657362457, 'confidence_val': 0.26883}]"
76759,a6c65d53320d6bb4,"[{'class_name': 'Building', 'realtive_size': 0.6397327766709999, 'confidence_val': 0.266803}, {'class_name': 'Vehicle', 'realtive_size': 0.02440114096, 'confidence_val': 0.321676}, {'class_name': 'Plant', 'realtive_size': 0.0046935895929999995, 'confidence_val': 0.261937}]"
76774,a6cd2df0f574708d,"[{'class_name': 'House', 'realtive_size': 0.024812268785, 'confidence_val': 0.40746}, {'class_name': 'Building', 'realtive_size': 0.024812268785, 'confidence_val': 0.455901}, {'class_name': 'Building', 'realtive_size': 0.059521123737000005, 'confidence_val': 0.412692}]"
76789,a6d77dd2b1aac3e3,"[{'class_name': 'House', 'realtive_size': 0.12067744305700001, 'confidence_val': 0.268195}, {'class_name': 'Building', 'realtive_size': 0.12067744305700001, 'confidence_val': 0.590923}, {'class_name': 'House', 'realtive_size': 0.087300054576, 'confidence_val': 0.25412}, {'class_name': 'Building', 'realtive_size': 0.087300054576, 'confidence_val': 0.312156}, {'class_name': 'House', 'realtive_size': 0.018776551345, 'confidence_val': 0.255831}, {'class_name': 'Building', 'realtive_size': 0.018776551345, 'confidence_val': 0.302096}]"
76818,a6e973c937b4898f,"[{'class_name': 'Building', 'realtive_size': 0.501607577884, 'confidence_val': 0.303395}]"
76820,a6eab2a383c066e5,"[{'class_name': 'Building', 'realtive_size': 0.312839193764, 'confidence_val': 0.254425}]"
76822,a6eb9c667c76afcc,"[{'class_name': 'Building', 'realtive_size': 0.269606373552, 'confidence_val': 0.537756}]"
76863,a708cc8b9695d767,"[{'class_name': 'Building', 'realtive_size': 0.40482463392, 'confidence_val': 0.300588}]"
76868,a70a9d7c1138720f,"[{'class_name': 'Building', 'realtive_size': 1.035757956233, 'confidence_val': 0.274733}, {'class_name': 'Land vehicle', 'realtive_size': 0.007109604551, 'confidence_val': 0.253914}, {'class_name': 'Vehicle', 'realtive_size': 0.007109604551, 'confidence_val': 0.458397}, {'class_name': 'Vehicle', 'realtive_size': 0.080399868408, 'confidence_val': 0.396468}, {'class_name': 'Person', 'realtive_size': 0.0040549315289999995, 'confidence_val': 0.500086}, {'class_name': 'Person', 'realtive_size': 0.013307711934, 'confidence_val': 0.429359}, {'class_name': 'Person', 'realtive_size': 0.006660415210000001, 'confidence_val': 0.296328}, {'class_name': 'Person', 'realtive_size': 0.004718371403, 'confidence_val': 0.260054}, {'class_name': 'Person', 'realtive_size': 0.005612335509, 'confidence_val': 0.255643}]"
76885,a7148552fc5ac757,"[{'class_name': 'Land vehicle', 'realtive_size': 0.164260921192, 'confidence_val': 0.518712}, {'class_name': 'Vehicle', 'realtive_size': 0.164260921192, 'confidence_val': 0.966769}, {'class_name': 'Car', 'realtive_size': 0.164260921192, 'confidence_val': 0.547448}, {'class_name': 'Building', 'realtive_size': 0.564581942577, 'confidence_val': 0.524911}, {'class_name': 'Wheel', 'realtive_size': 0.008112166272, 'confidence_val': 0.305793}]"
76889,a716ed2594af236d,"[{'class_name': 'Building', 'realtive_size': 0.070438181373, 'confidence_val': 0.454375}, {'class_name': 'Plant', 'realtive_size': 0.121132302841, 'confidence_val': 0.47653}, {'class_name': 'Tree', 'realtive_size': 0.121132302841, 'confidence_val': 0.426594}, {'class_name': 'Plant', 'realtive_size': 0.392931399825, 'confidence_val': 0.364711}, {'class_name': 'Tree', 'realtive_size': 0.392931399825, 'confidence_val': 0.284412}, {'class_name': 'Plant', 'realtive_size': 0.28468380709, 'confidence_val': 0.332892}]"
76902,a720a1ae1f94fc47,"[{'class_name': 'Land vehicle', 'realtive_size': 0.03622383726, 'confidence_val': 0.322124}, {'class_name': 'Vehicle', 'realtive_size': 0.03622383726, 'confidence_val': 0.422229}, {'class_name': 'Car', 'realtive_size': 0.03622383726, 'confidence_val': 0.318813}, {'class_name': 'Building', 'realtive_size': 1.2182076260899999, 'confidence_val': 0.816289}]"
76908,a722e2d6750540fd,"[{'class_name': 'Building', 'realtive_size': 0.174419452812, 'confidence_val': 0.58443}, {'class_name': 'Plant', 'realtive_size': 0.071801796336, 'confidence_val': 0.658215}, {'class_name': 'Tree', 'realtive_size': 0.071801796336, 'confidence_val': 0.408141}, {'class_name': 'Plant', 'realtive_size': 0.030008866065, 'confidence_val': 0.374979}, {'class_name': 'Tree', 'realtive_size': 0.030008866065, 'confidence_val': 0.307706}]"
76923,a72d79265421fdae,"[{'class_name': 'Building', 'realtive_size': 0.51621277615, 'confidence_val': 0.81548}, {'class_name': 'Building', 'realtive_size': 0.019648767355000003, 'confidence_val': 0.277634}, {'class_name': 'Plant', 'realtive_size': 0.082775452284, 'confidence_val': 0.25839}]"
76933,a73219de0fe5787f,"[{'class_name': 'Building', 'realtive_size': 0.315767234584, 'confidence_val': 0.267925}]"
76939,a734e0b4d459dad0,"[{'class_name': 'Building', 'realtive_size': 0.9886296243839999, 'confidence_val': 0.335016}]"
76940,a734f190b02a84c4,"[{'class_name': 'Building', 'realtive_size': 0.351587945034, 'confidence_val': 0.342884}]"
76941,a7351cc596c50c6a,"[{'class_name': 'Building', 'realtive_size': 0.7716330565199999, 'confidence_val': 0.381628}]"
76953,a73bb1a32ef35334,"[{'class_name': 'Building', 'realtive_size': 0.9047299279590001, 'confidence_val': 0.721954}]"
76970,a7455c2ee49e7af3,"[{'class_name': 'Building', 'realtive_size': 0.290988660816, 'confidence_val': 0.326503}, {'class_name': 'Building', 'realtive_size': 0.124841867052, 'confidence_val': 0.282208}]"
76978,a747e5d56e980b66,"[{'class_name': 'Building', 'realtive_size': 0.6851328096599999, 'confidence_val': 0.270668}, {'class_name': 'Plant', 'realtive_size': 0.059197248519999995, 'confidence_val': 0.251771}]"
76982,a74a28ffcc1506b2,"[{'class_name': 'Building', 'realtive_size': 0.815537712024, 'confidence_val': 0.316968}]"
76986,a74cb63b4fd23374,"[{'class_name': 'Building', 'realtive_size': 0.24133539991199998, 'confidence_val': 0.31502}]"
76999,a75407fc2f19d0a5,"[{'class_name': 'Window', 'realtive_size': 0.011181008223, 'confidence_val': 0.307605}, {'class_name': 'Building', 'realtive_size': 0.75544547978, 'confidence_val': 0.733219}, {'class_name': 'Plant', 'realtive_size': 0.279961531005, 'confidence_val': 0.263066}]"
77002,a755fb922b86faef,"[{'class_name': 'Building', 'realtive_size': 1.029390939304, 'confidence_val': 0.276251}, {'class_name': 'Plant', 'realtive_size': 0.25454609260800004, 'confidence_val': 0.36167}, {'class_name': 'Tree', 'realtive_size': 0.25454609260800004, 'confidence_val': 0.283616}]"
77004,a757884250bd4d8f,"[{'class_name': 'Building', 'realtive_size': 0.6149790667999999, 'confidence_val': 0.359437}]"
77033,a769d841031b197a,"[{'class_name': 'Building', 'realtive_size': 0.556245110638, 'confidence_val': 0.33983}]"
77043,a7713fab6553b28b,"[{'class_name': 'Window', 'realtive_size': 0.021301592952, 'confidence_val': 0.295478}, {'class_name': 'Building', 'realtive_size': 0.830489388876, 'confidence_val': 0.506295}]"
77044,a77164fdda57958a,"[{'class_name': 'Building', 'realtive_size': 0.355515754014, 'confidence_val': 0.368849}]"
77046,a77202516bce7f2e,"[{'class_name': 'Building', 'realtive_size': 0.755529460204, 'confidence_val': 0.302299}, {'class_name': 'Person', 'realtive_size': 0.017700502519999998, 'confidence_val': 0.333817}]"
77066,a77ea28e844d74b7,"[{'class_name': 'Building', 'realtive_size': 0.724940397324, 'confidence_val': 0.511716}, {'class_name': 'Plant', 'realtive_size': 0.10360266395000002, 'confidence_val': 0.266446}]"
77067,a77eda3bd4a9fdc9,"[{'class_name': 'Window', 'realtive_size': 0.001693088925, 'confidence_val': 0.283497}, {'class_name': 'Building', 'realtive_size': 0.867130571197, 'confidence_val': 0.591092}, {'class_name': 'Plant', 'realtive_size': 0.086894979458, 'confidence_val': 0.428359}, {'class_name': 'Tree', 'realtive_size': 0.086894979458, 'confidence_val': 0.359643}]"
77068,a78079a713a15002,"[{'class_name': 'Building', 'realtive_size': 0.4696052763809999, 'confidence_val': 0.259116}]"
77073,a781243bdbb9b072,"[{'class_name': 'Building', 'realtive_size': 0.6471579975, 'confidence_val': 0.549934}, {'class_name': 'Plant', 'realtive_size': 0.08828373047999999, 'confidence_val': 0.416779}, {'class_name': 'Tree', 'realtive_size': 0.08828373047999999, 'confidence_val': 0.310813}]"
77108,a79361ecc4af1ec0,"[{'class_name': 'Building', 'realtive_size': 0.95597775409, 'confidence_val': 0.722981}]"
77115,a797d8686b47b891,"[{'class_name': 'Building', 'realtive_size': 0.520384290376, 'confidence_val': 0.459209}, {'class_name': 'Plant', 'realtive_size': 0.121905067136, 'confidence_val': 0.485554}, {'class_name': 'Tree', 'realtive_size': 0.121905067136, 'confidence_val': 0.344096}]"
77121,a79d32dc3e0af15d,"[{'class_name': 'House', 'realtive_size': 0.06919439131199999, 'confidence_val': 0.261227}, {'class_name': 'Building', 'realtive_size': 0.06919439131199999, 'confidence_val': 0.514524}, {'class_name': 'Building', 'realtive_size': 0.08481702670799998, 'confidence_val': 0.486281}, {'class_name': 'Building', 'realtive_size': 0.12584440283999998, 'confidence_val': 0.398102}, {'class_name': 'Plant', 'realtive_size': 0.01703698834, 'confidence_val': 0.504344}, {'class_name': 'Tree', 'realtive_size': 0.01703698834, 'confidence_val': 0.456042}, {'class_name': 'Plant', 'realtive_size': 0.024614755668, 'confidence_val': 0.366962}, {'class_name': 'Tree', 'realtive_size': 0.024614755668, 'confidence_val': 0.344884}, {'class_name': 'Plant', 'realtive_size': 0.03400935705, 'confidence_val': 0.375097}, {'class_name': 'Tree', 'realtive_size': 0.03400935705, 'confidence_val': 0.251189}]"
77129,a7a0ac2ca9f076b9,"[{'class_name': 'Building', 'realtive_size': 0.229277926968, 'confidence_val': 0.78278}, {'class_name': 'Building', 'realtive_size': 0.24035335669799998, 'confidence_val': 0.497657}, {'class_name': 'Plant', 'realtive_size': 0.13939966300800002, 'confidence_val': 0.331447}, {'class_name': 'Tree', 'realtive_size': 0.13939966300800002, 'confidence_val': 0.256893}]"
77133,a7a27efda70c18b3,"[{'class_name': 'Building', 'realtive_size': 0.93131488608, 'confidence_val': 0.712253}, {'class_name': 'Castle', 'realtive_size': 0.93131488608, 'confidence_val': 0.258441}]"
77135,a7a42462d4d2df05,"[{'class_name': 'Building', 'realtive_size': 0.10305324128000001, 'confidence_val': 0.410584}, {'class_name': 'Clothing', 'realtive_size': 0.00240024278, 'confidence_val': 0.322881}, {'class_name': 'Plant', 'realtive_size': 0.022965691394999998, 'confidence_val': 0.331713}, {'class_name': 'Tree', 'realtive_size': 0.022965691394999998, 'confidence_val': 0.269055}, {'class_name': 'Person', 'realtive_size': 0.00469856928, 'confidence_val': 0.664565}, {'class_name': 'Man', 'realtive_size': 0.00469856928, 'confidence_val': 0.347356}, {'class_name': 'Person', 'realtive_size': 0.004418754637, 'confidence_val': 0.540387}, {'class_name': 'Man', 'realtive_size': 0.004418754637, 'confidence_val': 0.329883}, {'class_name': 'Person', 'realtive_size': 0.105224179344, 'confidence_val': 0.761492}, {'class_name': 'Person', 'realtive_size': 0.012346991448, 'confidence_val': 0.678913}, {'class_name': 'Person', 'realtive_size': 0.00167779066, 'confidence_val': 0.629388}, {'class_name': 'Person', 'realtive_size': 0.003668911844, 'confidence_val': 0.558704}, {'class_name': 'Person', 'realtive_size': 0.0015301965349999998, 'confidence_val': 0.543581}, {'class_name': 'Person', 'realtive_size': 0.002826939414, 'confidence_val': 0.420296}, {'class_name': 'Person', 'realtive_size': 0.002019266887, 'confidence_val': 0.357256}]"
77140,a7a5b86bc45aa0ce,"[{'class_name': 'Building', 'realtive_size': 0.6532853755679999, 'confidence_val': 0.655386}, {'class_name': 'Plant', 'realtive_size': 0.012184566570000001, 'confidence_val': 0.348797}, {'class_name': 'Tree', 'realtive_size': 0.012184566570000001, 'confidence_val': 0.287742}]"
77172,a7b68593e47feee9,"[{'class_name': 'Building', 'realtive_size': 0.26640835086799997, 'confidence_val': 0.337468}, {'class_name': 'Building', 'realtive_size': 0.076083975702, 'confidence_val': 0.322161}, {'class_name': 'Plant', 'realtive_size': 0.06834386336799998, 'confidence_val': 0.295133}, {'class_name': 'Tree', 'realtive_size': 0.06834386336799998, 'confidence_val': 0.250455}]"
77178,a7bc0ab31245bff8,"[{'class_name': 'Building', 'realtive_size': 0.915001393344, 'confidence_val': 0.516357}]"
77193,a7c7c7f6dd4b6ecb,"[{'class_name': 'Building', 'realtive_size': 0.8445393593100001, 'confidence_val': 0.569355}]"
77220,a7d6fad42eb91654,"[{'class_name': 'Building', 'realtive_size': 0.584925940998, 'confidence_val': 0.369387}]"
77224,a7d9d88117a296ba,"[{'class_name': 'Building', 'realtive_size': 0.19975816368600002, 'confidence_val': 0.398793}, {'class_name': 'Building', 'realtive_size': 0.09651014595200001, 'confidence_val': 0.280611}, {'class_name': 'Plant', 'realtive_size': 0.334766741556, 'confidence_val': 0.585996}, {'class_name': 'Tree', 'realtive_size': 0.334766741556, 'confidence_val': 0.425965}, {'class_name': 'Plant', 'realtive_size': 0.20933130553600002, 'confidence_val': 0.326259}, {'class_name': 'Tree', 'realtive_size': 0.20933130553600002, 'confidence_val': 0.265234}]"
77226,a7dbb16c455667ec,"[{'class_name': 'Building', 'realtive_size': 0.19154432645599997, 'confidence_val': 0.498736}, {'class_name': 'Plant', 'realtive_size': 0.10759261865599999, 'confidence_val': 0.509296}]"
77273,a7f7a4cc33d1d90b,"[{'class_name': 'Car', 'realtive_size': 0.06738829048900001, 'confidence_val': 0.418509}, {'class_name': 'Land vehicle', 'realtive_size': 0.066540308243, 'confidence_val': 0.397362}, {'class_name': 'Vehicle', 'realtive_size': 0.066540308243, 'confidence_val': 0.929737}, {'class_name': 'Building', 'realtive_size': 0.58476335328, 'confidence_val': 0.548033}, {'class_name': 'Land vehicle', 'realtive_size': 0.025945166862, 'confidence_val': 0.459316}, {'class_name': 'Vehicle', 'realtive_size': 0.025945166862, 'confidence_val': 0.82853}, {'class_name': 'Land vehicle', 'realtive_size': 0.00542394138, 'confidence_val': 0.399708}, {'class_name': 'Vehicle', 'realtive_size': 0.00542394138, 'confidence_val': 0.453277}, {'class_name': 'Land vehicle', 'realtive_size': 0.0054090902569999995, 'confidence_val': 0.298179}, {'class_name': 'Vehicle', 'realtive_size': 0.0054090902569999995, 'confidence_val': 0.3726}]"
77289,a801a4f5ec9e0986,"[{'class_name': 'Human face', 'realtive_size': 0.063483252524, 'confidence_val': 0.250584}, {'class_name': 'Sculpture', 'realtive_size': 0.795736886608, 'confidence_val': 0.679613}]"
77290,a801d8604522dcb0,"[{'class_name': 'Building', 'realtive_size': 0.7890102608899999, 'confidence_val': 0.546463}]"
77292,a802ad6d403a1e79,"[{'class_name': 'Building', 'realtive_size': 0.688010275808, 'confidence_val': 0.502383}, {'class_name': 'Land vehicle', 'realtive_size': 0.0079619007, 'confidence_val': 0.337447}, {'class_name': 'Vehicle', 'realtive_size': 0.0079619007, 'confidence_val': 0.420836}, {'class_name': 'Vehicle', 'realtive_size': 0.011874782547999998, 'confidence_val': 0.327506}, {'class_name': 'Plant', 'realtive_size': 0.112452742842, 'confidence_val': 0.556117}, {'class_name': 'Tree', 'realtive_size': 0.112452742842, 'confidence_val': 0.397471}, {'class_name': 'Plant', 'realtive_size': 0.077485870566, 'confidence_val': 0.388931}, {'class_name': 'Tree', 'realtive_size': 0.077485870566, 'confidence_val': 0.360526}]"
77294,a803910cbf52da51,"[{'class_name': 'Building', 'realtive_size': 1.001513339785, 'confidence_val': 0.278962}]"
77296,a803dedee0b9cfe0,"[{'class_name': 'Land vehicle', 'realtive_size': 0.027329532755000004, 'confidence_val': 0.453819}, {'class_name': 'Vehicle', 'realtive_size': 0.027329532755000004, 'confidence_val': 0.733808}, {'class_name': 'Car', 'realtive_size': 0.027329532755000004, 'confidence_val': 0.465144}, {'class_name': 'Building', 'realtive_size': 0.61448354622, 'confidence_val': 0.430166}, {'class_name': 'Plant', 'realtive_size': 0.05657037512, 'confidence_val': 0.310132}]"
